2022/3/24 14:04:35	91.889414	0.200000	3.000000	1.066895	0.524902
2022/3/24 14:04:35	91.855234	0.200000	3.000000	2.092285	0.520020
2022/3/24 14:04:36	91.821055	0.200000	3.000000	3.149414	0.517578
2022/3/24 14:04:36	91.821055	0.200000	3.000000	3.366699	0.539551
2022/3/24 14:04:36	91.889414	0.200000	3.000000	3.408203	0.524902
2022/3/24 14:04:36	90.419687	0.200000	3.000000	3.427734	0.520020
2022/3/24 14:04:36	90.317148	0.200000	3.000000	3.461914	0.537109
2022/3/24 14:04:36	90.043711	0.200000	3.000000	3.439941	0.527344
2022/3/24 14:04:36	89.633555	0.200000	3.000000	3.422852	0.520020
2022/3/24 14:04:36	89.770273	0.200000	3.000000	3.398437	0.515137
2022/3/24 14:04:36	89.872812	0.200000	3.000000	3.449707	0.524902
2022/3/24 14:04:36	89.838633	0.200000	3.000000	3.408203	0.524902
2022/3/24 14:04:36	89.941172	0.200000	3.000000	3.442383	0.520020
2022/3/24 14:04:36	90.112070	0.200000	3.000000	3.422852	0.532227
2022/3/24 14:04:36	90.043711	0.200000	3.000000	3.422852	0.522461
2022/3/24 14:04:36	89.941172	0.200000	3.000000	3.432617	0.507812
2022/3/24 14:04:36	89.906992	0.200000	3.000000	3.444824	0.524902
2022/3/24 14:04:36	89.975352	0.200000	3.000000	3.442383	0.500488
2022/3/24 14:04:36	89.941172	0.200000	3.000000	3.427734	0.522461
2022/3/24 14:04:36	89.906992	0.200000	3.000000	3.442383	0.522461
2022/3/24 14:04:36	89.906992	0.200000	3.000000	3.461914	0.527344
2022/3/24 14:04:36	89.941172	0.200000	3.000000	3.461914	0.515137
2022/3/24 14:04:36	89.941172	0.200000	3.000000	3.430176	0.524902
2022/3/24 14:04:37	89.906992	0.200000	3.000000	3.420410	0.524902
2022/3/24 14:04:37	89.872812	0.200000	3.000000	3.422852	0.554199
2022/3/24 14:04:37	89.941172	0.200000	3.000000	3.444824	0.517578
2022/3/24 14:04:37	89.565195	0.200000	3.000000	3.459473	0.537109
2022/3/24 14:04:37	89.770273	0.200000	3.000000	3.442383	0.527344
2022/3/24 14:04:37	89.496836	0.200000	3.000000	3.425293	0.532227
2022/3/24 14:04:37	89.599375	0.200000	3.000000	3.425293	0.522461
2022/3/24 14:04:37	89.325937	0.000000	3.000000	3.420410	0.527344
2022/3/24 14:04:37	89.462656	0.000000	3.000000	3.447266	0.524902
2022/3/24 14:04:37	90.761484	0.000000	3.000000	3.417969	0.517578
2022/3/24 14:04:37	91.069102	0.000000	3.000000	3.432617	0.522461
2022/3/24 14:04:37	91.034922	0.000000	3.000000	3.430176	0.522461
2022/3/24 14:04:37	91.547617	0.000000	3.000000	3.393555	0.541992
2022/3/24 14:04:37	91.445078	0.000000	3.000000	3.447266	0.520020
2022/3/24 14:04:37	91.445078	0.000000	3.000000	3.417969	0.534668
2022/3/24 14:04:37	91.547617	0.000000	3.000000	3.479004	0.534668
2022/3/24 14:04:37	91.650156	0.000000	3.000000	3.415527	0.534668
2022/3/24 14:04:37	91.581797	0.000000	3.000000	3.479004	0.539551
2022/3/24 14:04:37	91.752695	0.000000	3.000000	3.432617	0.549316
2022/3/24 14:04:37	91.718516	0.000000	3.000000	3.437500	0.551758
2022/3/24 14:04:37	91.581797	0.000000	3.000000	3.410645	0.539551
2022/3/24 14:04:38	91.650156	0.000000	3.000000	3.427734	0.466309
2022/3/24 14:04:38	91.718516	0.000000	3.000000	3.479004	0.505371
2022/3/24 14:04:38	91.821055	0.000000	3.000000	3.476562	0.539551
2022/3/24 14:04:38	91.889414	0.000000	3.000000	3.432617	0.532227
2022/3/24 14:04:38	91.718516	0.000000	3.000000	3.444824	0.524902
2022/3/24 14:04:38	91.855234	0.000000	3.000000	3.430176	0.524902
2022/3/24 14:04:38	91.684336	0.000000	0.000000	3.449707	0.551758
