2022/3/24 14:51:14	91.923594	0.200000	5.000000	1.064453	0.534668
2022/3/24 14:51:14	91.855234	0.200000	5.000000	2.138672	0.554199
2022/3/24 14:51:14	91.752695	0.200000	5.000000	2.797852	0.534668
2022/3/24 14:51:14	91.821055	0.200000	5.000000	4.045410	0.520020
2022/3/24 14:51:14	91.821055	0.200000	5.000000	4.594727	0.522461
2022/3/24 14:51:14	91.752695	0.800000	4.000000	4.863281	0.502930
2022/3/24 14:51:14	91.684336	0.800000	4.000000	4.587402	0.539551
2022/3/24 14:51:14	90.351328	0.800000	4.000000	4.279785	0.495605
2022/3/24 14:51:14	88.608164	0.800000	4.000000	4.248047	0.507812
2022/3/24 14:51:15	85.326914	0.800000	4.000000	4.206543	0.522461
2022/3/24 14:51:15	85.668711	0.800000	4.000000	4.204102	0.517578
2022/3/24 14:51:15	85.190195	0.800000	4.000000	4.216309	0.539551
2022/3/24 14:51:15	85.156016	0.800000	4.000000	4.226074	0.512695
2022/3/24 14:51:15	85.087656	0.800000	4.000000	4.260254	0.522461
2022/3/24 14:51:15	85.292734	0.800000	4.000000	4.179687	0.524902
2022/3/24 14:51:15	85.190195	0.850000	4.000000	4.228516	0.537109
2022/3/24 14:51:15	85.087656	0.850000	4.000000	4.230957	0.544434
2022/3/24 14:51:15	85.190195	0.850000	4.000000	4.248047	0.524902
2022/3/24 14:51:15	84.950937	0.850000	4.000000	4.182129	0.490723
2022/3/24 14:51:15	85.087656	0.850000	4.000000	4.221191	0.527344
2022/3/24 14:51:15	85.292734	0.800000	3.000000	4.216309	0.524902
2022/3/24 14:51:15	85.121836	0.800000	3.000000	4.252930	0.524902
2022/3/24 14:51:15	84.916758	0.800000	3.000000	3.696289	0.522461
2022/3/24 14:51:15	85.121836	0.800000	3.000000	3.491211	0.493164
2022/3/24 14:51:15	85.019297	0.800000	3.000000	3.461914	0.512695
2022/3/24 14:51:15	85.087656	0.800000	3.000000	3.474121	0.554199
2022/3/24 14:51:15	85.053477	0.800000	3.000000	3.447266	0.520020
2022/3/24 14:51:15	85.258555	0.800000	3.000000	3.425293	0.541992
2022/3/24 14:51:15	85.224375	0.800000	3.000000	3.449707	0.522461
2022/3/24 14:51:15	85.156016	0.800000	3.000000	3.461914	0.534668
2022/3/24 14:51:15	85.190195	0.000000	3.000000	3.410645	0.522461
2022/3/24 14:51:15	85.429453	0.000000	3.000000	3.444824	0.544434
2022/3/24 14:51:15	85.566172	0.000000	3.000000	3.525391	0.537109
2022/3/24 14:51:15	88.300547	0.000000	3.000000	3.430176	0.554199
2022/3/24 14:51:16	89.633555	0.000000	3.000000	3.442383	0.527344
2022/3/24 14:51:16	89.941172	0.000000	3.000000	3.469238	0.546875
2022/3/24 14:51:16	90.419687	0.000000	3.000000	3.449707	0.541992
2022/3/24 14:51:16	90.693125	0.000000	3.000000	3.444824	0.529785
2022/3/24 14:51:16	90.693125	0.000000	3.000000	3.452148	0.556641
2022/3/24 14:51:16	90.898203	0.000000	3.000000	3.366699	0.534668
2022/3/24 14:51:16	91.000742	0.000000	3.000000	3.439941	0.532227
2022/3/24 14:51:16	91.308359	0.000000	3.000000	3.469238	0.524902
2022/3/24 14:51:16	91.000742	0.000000	3.000000	3.427734	0.551758
2022/3/24 14:51:16	91.274180	0.000000	3.000000	3.398437	0.520020
2022/3/24 14:51:16	91.240000	0.000000	3.000000	3.447266	0.522461
2022/3/24 14:51:16	91.308359	0.000000	3.000000	3.447266	0.529785
2022/3/24 14:51:16	91.376719	0.000000	3.000000	3.452148	0.524902
2022/3/24 14:51:16	91.205820	0.000000	3.000000	3.466797	0.502930
2022/3/24 14:51:16	91.342539	0.000000	3.000000	3.540039	0.534668
2022/3/24 14:51:16	91.479258	0.000000	3.000000	3.444824	0.493164
2022/3/24 14:51:16	91.547617	0.000000	0.000000	3.459473	0.593262
